dataset,image,scale,method,degradation,lr_source_file,metric_border_pixels,dimension_policy,ssim_protocol,nedi_window_size,nedi_edge_threshold,nedi_scale_strategy,nedi_native_passes,nedi_edge_pixel_count,nedi_pixel_count,nedi_bilinear_fallback_count,nedi_numerical_fallback_count,nedi_dimension_adjustment,nedi_native_width,nedi_native_height,nedi_sampling_grid,psnr_y,ssim_y,psnr_rgb,ssim_rgb,latency_mean_ms,latency_median_ms,latency_std_ms,latency_min_ms,latency_max_ms,warmup_runs,timed_runs,hr_width,hr_height,lr_width,lr_height,generated_at_utc,python_version,numpy_version,pillow_version,skimage_version,operating_system,processor,compute_instance,execution_mode,worker_count
Urban100,img_088.png,x2,nedi,prepared_bicubic_lr,img_088.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,438637,432934,82315,0,False,1024,672,even_insertion_2x_half_pixel_aligned,21.273864622791066,0.6843688732667857,19.95825351800142,0.6718604892256956,43515.1424937,43728.436562999996,1098.334868349686,41490.944028,45400.923198,3,10,1024,672,512,336,2026-08-30T20:56:30.436978+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_089.png,x2,nedi,prepared_bicubic_lr,img_089.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,382665,378371,210558,0,False,768,1024,even_insertion_2x_half_pixel_aligned,28.721703106417095,0.8213641253780697,27.34088878980614,0.8077060307551193,46419.5609482,46482.473328,797.4686790668267,45033.31529,47428.84641,3,10,768,1024,384,512,2026-08-30T20:57:23.144206+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_090.png,x2,nedi,prepared_bicubic_lr,img_090.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,133341,132170,389219,0,False,1024,680,even_insertion_2x_half_pixel_aligned,36.70401514559074,0.9723246219442963,34.99577771063326,0.9625097064418192,34751.6135305,34931.091220500006,800.70456005247,33395.84452,35685.447986,3,10,1024,680,512,340,2026-08-30T20:56:44.151373+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_091.png,x2,nedi,prepared_bicubic_lr,img_091.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,395165,390134,131255,0,False,1024,680,even_insertion_2x_half_pixel_aligned,25.407838584286438,0.7730497483549847,23.601747171410228,0.7502335493680253,39953.1426615,40151.531933,1003.0635017957355,38223.1881,41411.047717,3,10,1024,680,512,340,2026-08-31T12:42:31.684689+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_092.png,x2,nedi,prepared_bicubic_lr,img_092.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,327244,324239,206360,0,False,1024,692,even_insertion_2x_half_pixel_aligned,19.533925796909426,0.6875186397613292,18.208546157772023,0.6706648536486894,38757.1394861,38803.163975999996,695.7506311216614,37615.080775,39841.709761,3,10,1024,692,512,346,2026-08-31T12:42:15.989077+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_093.png,x2,nedi,prepared_bicubic_lr,img_093.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,237210,233901,355028,0,False,1024,768,even_insertion_2x_half_pixel_aligned,30.541644882399908,0.948112487488252,29.096663005011454,0.9373315175296358,39423.7500881,39524.9976095,730.7687351570172,38200.124784,40540.964092,3,10,1024,768,512,384,2026-08-31T12:42:26.022451+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_094.png,x2,nedi,prepared_bicubic_lr,img_094.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,266722,263575,325354,0,False,1024,768,even_insertion_2x_half_pixel_aligned,28.180167326798294,0.8404234549914438,26.802727990742298,0.8181018690263716,40357.3228784,40389.272403,996.5830817505254,38690.293387,41841.332731,3,10,1024,768,512,384,2026-08-31T12:42:36.812232+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_095.png,x2,nedi,prepared_bicubic_lr,img_095.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,528027,521747,67182,0,False,1024,768,even_insertion_2x_half_pixel_aligned,21.164347714872108,0.5755923520842631,19.842426402995372,0.5624232212163237,44026.5904138,43262.1138375,1531.5229903839518,42607.030691,47768.203425,3,10,1024,768,512,384,2026-08-31T12:52:04.000761+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_096.png,x2,nedi,prepared_bicubic_lr,img_096.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,285487,283762,305167,0,False,1024,768,even_insertion_2x_half_pixel_aligned,25.430505504786144,0.8713832807646897,24.078977742536892,0.8595280307288885,37495.466931999996,36942.752271000005,1408.8922911527864,35682.109545,40409.828849,3,10,1024,768,512,384,2026-08-31T12:50:45.982686+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_097.png,x2,nedi,prepared_bicubic_lr,img_097.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,314385,311185,210204,0,False,1024,680,even_insertion_2x_half_pixel_aligned,26.071159661456385,0.8168275223057399,24.65169052995822,0.8043755144370829,35172.774478,34573.770182,1221.190519773878,34193.376652,38079.607335,3,10,1024,680,512,340,2026-08-31T12:50:21.753838+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_098.png,x2,nedi,prepared_bicubic_lr,img_098.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,432839,427741,93648,0,False,1024,680,even_insertion_2x_half_pixel_aligned,21.95829636510159,0.6447089196775807,20.604522163931733,0.6290911926793458,38146.4464788,37751.4808215,1337.213939338358,36767.495471,41071.508361,3,10,1024,680,512,340,2026-08-31T12:51:04.538843+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_099.png,x2,nedi,prepared_bicubic_lr,img_099.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,364556,362385,254174,0,False,1024,804,even_insertion_2x_half_pixel_aligned,25.547494869960584,0.7969069845099411,23.39834535066524,0.7672786993278998,43505.5899371,44242.599453999996,3070.2750613175212,38999.474886,48093.222287,3,10,1024,804,512,402,2026-08-31T12:59:37.772942+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_100.png,x2,nedi,prepared_bicubic_lr,img_100.png,2,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2,1,471615,466007,319402,0,False,1024,1024,even_insertion_2x_half_pixel_aligned,25.840773570060612,0.7791980414906436,22.510688818179666,0.7340090516851955,57002.1826926,57926.419221000004,3117.4696140358474,50956.185408,61012.849287,3,10,1024,1024,512,512,2026-08-31T13:02:48.871553+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
