dataset,image,scale,method,psnr,ssim,runtime_ms
Set5,baby.png,x2,bicubic,35.616256446175036,0.950002701007785,5.530526999791618
Set5,bird.png,x2,bicubic,34.87196825825453,0.9677123523732569,1.6329449990735156
Set5,butterfly.png,x2,bicubic,26.116475338299637,0.9023980299401423,1.2834530007239664
Set5,head.png,x2,bicubic,31.50905648688135,0.8200396821578405,1.8484290012565907
Set5,woman.png,x2,bicubic,30.820043350384925,0.9488684994673807,1.5378190000774339
