dataset,image,scale,method,psnr,ssim,runtime_ms
Set5,baby.png,x3,bicubic,32.49428255426507,0.8983097291811099,4.46214899966435
Set5,bird.png,x3,bicubic,30.609279778300284,0.9196477571779437,1.520542999060126
Set5,butterfly.png,x3,bicubic,22.732223136224945,0.8045674014863549,1.3678920004167594
Set5,head.png,x3,bicubic,29.998208826733595,0.7530157638704521,2.0301819986343617
Set5,woman.png,x3,bicubic,27.199324817874817,0.8891635144770365,1.556533999973908
